song_id,name,artist_name,tags,genre,duration_ms,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
TRTERIV128C719682B,Back To The Middle,India.Arie,"soul, rnb",RnB,311200,0.782,0.517,-7.265,0,0.0274,0.423,0.0423,0.105,0.37,92.005
TRALDGD128F932DC4B,Northern Girls,Belleruche,"soul, trip_hop, lounge",,223746,0.884,0.5,-6.981,1,0.0629,0.364,0.00159,0.0972,0.482,114.916
TRFQRNE128F14525F9,Merry Christmas Baby,Otis Redding,soul,RnB,155560,0.711,0.292,-14.132,0,0.0339,0.35,0.0,0.355,0.856,101.391
TRASYFI128F92EE503,Agitation,Erykah Badu,"soul, rnb",,93400,0.531,0.537,-7.496,1,0.0745,0.0381,0.0584,0.178,0.479,165.802
TRMZCQM128E0791395,You're The Best Thing,The Style Council,"pop, 80s, soul, new_wave",Rock,299893,0.499,0.641,-9.486,0,0.0445,0.255,0.0115,0.875,0.589,93.249
TRLRFHH12903CDA275,Restart,Sam Smith,"pop, british, soul, male_vocalists",,232300,0.752,0.698,-8.085,1,0.0396,0.0293,0.000719,0.122,0.889,114.978
TRAYHIT128F9305E25,Duke of Earl,Gene Chandler,"soul, 60s, oldies",,141466,0.495,0.438,-11.482,0,0.0334,0.622,0.0,0.124,0.442,106.275
TRIQRUV128F930FDDE,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,"soul, 90s, rnb",RnB,187840,0.277,0.384,-8.917,1,0.0286,0.801,0.0,0.183,0.234,140.482
TRXFCLM128F9306C85,Come Here,J. Holiday,"soul, rnb",,210413,0.586,0.637,-7.69,0,0.0867,0.013,2.4e-06,0.102,0.492,79.892
TRCLVPW128F92F1ED1,Warm Bed,Jamie Foxx,"soul, rnb, male_vocalists",RnB,233933,0.752,0.442,-11.262,1,0.112,0.226,0.0,0.319,0.223,95.026
TRLNQPB128F933DE5B,You Make Me Feel Brand New,Simply Red,"pop, 80s, soul, love",Reggae,304040,0.513,0.441,-7.391,1,0.0276,0.574,7.51e-05,0.105,0.107,79.835
TRAJGEP12903CAFC1F,I Love Music,The O'Jays,"soul, funk, 70s",Electronic,412533,0.627,0.715,-11.503,0,0.0327,0.00329,0.000596,0.0502,0.939,127.778
TRIJLQJ128E078F6F1,Come & Talk To Me,Jodeci,"soul, 90s, rnb",RnB,270520,0.587,0.839,-6.362,1,0.146,0.179,0.0,0.0667,0.782,172.066
TRDHTGE128F93369DD,Boogie Oogie Oogie,A Taste Of Honey,"soul, funk, 70s",,333240,0.793,0.573,-10.697,0,0.0781,0.112,0.000251,0.142,0.816,124.9
TRTLTBS128F92FFC8D,6 O'Clock Blues,Solange,"soul, blues, rnb",RnB,217426,0.655,0.692,-8.728,1,0.0542,0.0139,0.0806,0.135,0.656,89.882
TRWPLHF128F92CB668,One Day In Your Life,Michael Jackson,"pop, 80s, soul, 70s",,255866,0.294,0.488,-11.798,1,0.03,0.425,0.00114,0.175,0.22,81.504
TRRTTWB128F930CD8C,Touch Me In The Morning,Diana Ross,"female_vocalists, soul, 70s, oldies",,233293,0.446,0.59,-5.463,1,0.0319,0.532,5.53e-05,0.0837,0.506,137.622
TRYNQCQ128F931D3EF,You Can Get It If You Really Want,Desmond Dekker,"soul, reggae, 60s, ska",Reggae,147666,0.845,0.509,-9.348,1,0.0458,0.285,0.0,0.0595,0.928,127.955
TRBGJJI128F42574E1,In the Rain,The Dramatics,"soul, 70s, oldies",,206506,0.309,0.493,-10.626,0,0.0692,0.526,0.000615,0.382,0.51,72.516
TRIVROR128F932302C,Adore,Prince,"soul, funk, rnb",,391400,0.715,0.576,-7.06,1,0.0696,0.562,0.000103,0.401,0.795,129.156
TRRMQIB128F92D188D,Ain't No Stoppin' Us Now,McFadden & Whitehead,"soul, funk, 70s, rnb",,218973,0.631,0.791,-6.516,1,0.0564,0.133,0.0,0.1,0.873,112.418
TRHIKHD128F93128F2,Never Knew Love Like This Before,Stephanie Mills,"female_vocalists, 80s, soul, 70s, rnb",RnB,160880,0.618,0.555,-12.858,1,0.0969,0.646,2.59e-05,0.784,0.888,128.594
TRBHFWA128F146A21B,If You Can't Say No,Lenny Kravitz,"rock, soul, funk",Rock,317026,0.503,0.438,-7.82,0,0.193,0.163,3.36e-05,0.0925,0.477,77.59
TRWIPEW128F932BB88,Don't You Wait,Solange,"female_vocalists, soul, rnb",,245906,0.833,0.579,-6.568,1,0.08,0.279,0.692,0.0997,0.514,102.009
TRSAYQJ128F427CA25,Soul Food,Martina Topley-Bird,"female_vocalists, soul, trip_hop, downtempo",,329720,0.578,0.66,-6.348,1,0.028,0.343,1.62e-05,0.254,0.483,126.646
TRAVZUM128F4267084,Miss You Most (At Christmas Time),Mariah Carey,"soul, rnb",,271600,0.332,0.215,-13.015,1,0.034,0.841,0.0,0.105,0.171,68.78
TRBKUVF128F42709BA,Serpentine Fire,"Earth, Wind & Fire","soul, funk, 70s",RnB,230360,0.777,0.922,-6.86,1,0.0372,0.249,0.00711,0.135,0.95,139.963
TRLMTMS128F932F15C,Uptown,Prince,"pop, soul, funk",RnB,332240,0.849,0.385,-14.398,1,0.0638,0.000406,0.376,0.0368,0.886,125.408
TRXQEYI128F92C4A37,Trading Places,Usher,"soul, rnb",,269400,0.697,0.64,-5.269,1,0.0424,0.000137,1.69e-05,0.14,0.359,146.035
TRMAJWD128F42BA91A,Entourage,Omarion,"soul, rnb, male_vocalists",RnB,234573,0.783,0.797,-4.973,0,0.0576,0.0181,0.0,0.277,0.804,110.12
TRDWQMR12903CE5D95,Umm Hmm,Erykah Badu,soul,RnB,225946,0.55,0.656,-7.88,1,0.0798,0.059,0.00697,0.964,0.621,84.038
TRJUXXZ128F9333EBD,Unappreciated,Cherish,"soul, rnb",RnB,235333,0.735,0.521,-6.696,0,0.0876,0.0888,0.0,0.065,0.374,77.01
TRWQMCO128F9307B03,Where I Live,Woodkid,"alternative, indie, soul",Country,264920,0.441,0.429,-8.336,0,0.0271,0.9,0.0887,0.101,0.185,78.036
TRFTAMH128F4281755,Let It Flow,Toni Braxton,"female_vocalists, soul, soundtrack, 90s, rnb",,249373,0.654,0.513,-6.79,1,0.0371,0.466,0.0,0.0999,0.649,168.306
TRGOOOR128E078F970,A.D. 2000,Erykah Badu,"female_vocalists, soul, rnb, lounge",RnB,291706,0.474,0.323,-12.458,1,0.0358,0.439,0.016,0.127,0.27,136.445
TRPAWQI128F933479A,Africans,Nneka,"soul, reggae",,271400,0.678,0.54,-5.908,1,0.354,0.211,0.0,0.0695,0.68,151.194
TRJKTIC128F92F20D7,This Ain't Goodbye,Train,"rock, alternative, pop, indie_rock, soul, american, beautiful, pop_rock, chill",,263466,0.521,0.563,-4.054,1,0.0299,0.202,1.01e-06,0.108,0.23,80.13
TRVDQZZ128F932AB04,Losing Sleep,John Newman,"pop, british, soul, male_vocalists",,280266,0.649,0.845,-5.807,0,0.0684,0.0612,4.14e-06,0.093,0.579,119.967
TRLJFZH128F930E0B1,Everybody Dance,Chic,"soul, funk, 70s",Pop,409743,0.684,0.824,-8.369,0,0.0567,0.192,0.00374,0.0854,0.909,129.757
TRRZZOM128F9343C58,Tunnel Vision,The Roots,"soul, hip_hop, funk, rnb",,40906,0.759,0.93,-5.028,0,0.1,0.0387,0.849,0.0776,0.939,93.742
TRRIUTV128F4268A5D,Walking In The Rain,The Ronettes,"soul, 60s, oldies",,195680,0.502,0.656,-8.31,1,0.0309,0.416,0.0,0.157,0.431,107.887
TRGDBVE12903CD1891,Hate On Me,Jill Scott,"female_vocalists, soul, rnb",,209640,0.668,0.849,-3.803,1,0.0766,0.0306,5.85e-06,0.0771,0.254,92.935
TRSXDPJ128F146B6CB,The Weakness In Me,Joan Armatrading,"female_vocalists, singer_songwriter, soul, soundtrack",RnB,215133,0.725,0.28,-10.383,1,0.0278,0.651,1.91e-06,0.11,0.416,101.88
TRJFGKJ128EF365DFC,Can't Hide Love,"Earth, Wind & Fire","soul, funk, 70s, rnb",RnB,249773,0.527,0.411,-10.976,0,0.0356,0.65,0.0816,0.0763,0.433,78.159
TRZAXHT128F146991C,Go Deep,Janet Jackson,"pop, female_vocalists, dance, soul, 90s, funk, rnb",RnB,283013,0.904,0.647,-2.892,0,0.0582,0.0345,0.00838,0.154,0.792,102.078
TRSWSRV128F9314E6D,Just Kissed My Baby,The Meters,"soul, funk, 70s",Blues,283573,0.719,0.615,-13.674,1,0.122,0.0345,0.0492,0.0573,0.961,170.888
TRBGASH12903CFB3C1,Truly,Lionel Richie,"pop, 80s, soul",,200040,0.324,0.237,-13.916,1,0.0377,0.635,1.06e-05,0.0827,0.149,139.273
TRRRPHM128F92D9267,Wild Young Hearts,Noisettes,"rock, indie, female_vocalists, indie_rock, soul",,178000,0.292,0.809,-4.49,1,0.0741,0.0411,4.22e-05,0.368,0.706,189.008
TRCPSJI12903CD9879,Da Doo Ron Ron,The Crystals,"pop, female_vocalists, soul, 60s, oldies",Pop,127386,0.57,0.894,-5.074,1,0.0338,0.0808,0.000303,0.223,0.854,148.263
TRCTHGO12903CBF931,I Forgot To Be Your Lover,William Bell,"soul, 60s, oldies",,160293,0.485,0.228,-15.087,1,0.0384,0.287,0.0,0.179,0.561,136.27
TRIYCQO128F4284EF1,Caged Bird,Alicia Keys,"female_vocalists, soul, piano, rnb",,182066,0.368,0.0453,-18.894,0,0.0433,0.953,0.000107,0.0919,0.04,131.514
TRYCGOP128F931B869,Before You Walk Out Of My Life,Monica,"female_vocalists, soul, rnb",,292626,0.567,0.468,-6.633,1,0.043,0.252,0.0,0.128,0.411,169.791
TROPFHI128F1486231,Band of Gold,Freda Payne,"female_vocalists, soul, 70s, 60s, oldies",,182624,0.701,0.602,-10.776,1,0.0297,0.438,0.0,0.4,0.959,108.758
TRAUCBE128F92E932C,The Root,D'Angelo,"soul, funk, rnb",,391000,0.871,0.416,-7.301,1,0.434,0.468,0.000139,0.102,0.683,80.219
TRRONUI128F42B322E,Where Did My Baby Go,John Legend,"soul, piano, rnb, male_vocalists",RnB,303066,0.521,0.305,-9.452,0,0.0303,0.655,3.56e-06,0.128,0.242,120.076
TRLPLHL128F4292587,Brotha,Angie Stone,"soul, rnb",RnB,268160,0.785,0.499,-7.372,1,0.374,0.513,0.0,0.199,0.683,132.07
TRBBNZB12903CCD331,Delta Lady,Joe Cocker,"rock, classic_rock, soul, blues, 70s, 60s, oldies, blues_rock",Rock,169680,0.475,0.661,-9.27,1,0.0864,0.39,0.0,0.422,0.766,135.174
TRJWWDD128F4292F03,Miss Fortune,Aloe Blacc,"soul, reggae",,260386,0.561,0.505,-8.496,0,0.146,0.116,0.0,0.106,0.444,172.417
TRVIFOA128F92C2E2E,Through With Love,Destiny's Child,"soul, rnb",RnB,215493,0.704,0.673,-6.021,1,0.141,0.252,3.1e-05,0.062,0.704,82.654
TRKWWZS128F4284DE1,Headturner,Joss Stone,"female_vocalists, soul, funk, rnb",,196580,0.768,0.854,-5.329,1,0.14,0.0393,0.0,0.434,0.761,103.026
TRLNCTW128F1456921,Tell Me It's Real,K-Ci & JoJo,"soul, rnb",,279146,0.696,0.536,-6.581,1,0.0357,0.201,0.0,0.124,0.525,134.253
TRACPVJ128EF351990,They Don't Know,Jon B.,"soul, rnb, male_vocalists",,274666,0.699,0.388,-10.722,1,0.0531,0.588,1.98e-06,0.0658,0.566,125.858
TRXNEIK128F931F721,Take Me As I Am,Mary J. Blige,"female_vocalists, soul, rnb",Rock,237493,0.596,0.571,-4.684,0,0.0367,0.0533,0.0,0.0776,0.594,82.216
TRUMCVQ128F4267B63,Accelerate,Jungle,"british, soul, hip_hop, funk, electro, synthpop",Electronic,184538,0.653,0.781,-7.433,1,0.0376,0.106,0.568,0.596,0.5,101.029
TRDEQKS128F426A860,Mista Mista,Fugees,"soul, 90s, hip_hop, rnb",Rap,162426,0.592,0.0583,-20.177,0,0.0639,0.95,0.0,0.118,0.19,122.181
TREKVCG128F425FEA2,You Beat Me To The Punch,Mary Wells,"soul, 60s, oldies",,162826,0.703,0.602,-7.699,0,0.0398,0.431,0.0,0.32,0.944,113.306
TRLJRGB128E078A701,Smiling Faces Sometimes,The Undisputed Truth,"soul, funk, 70s",,196986,0.487,0.608,-8.574,1,0.0271,0.321,0.0,0.0675,0.64,105.326
TRMSVOJ128F9316F9D,Tomorrow Goes Away,Delta Spirit,"folk, soul",,90040,0.695,0.697,-7.304,0,0.05,0.592,0.0,0.29,0.546,131.919
TRVVAXO128F4284A2C,She Lives In My Lap,OutKast,"soul, hip_hop, funk, rnb",Rap,267266,0.73,0.88,-3.688,0,0.0667,0.136,0.132,0.519,0.814,94.295
TRABJHF128F423A7D7,Rain On Me,Ashanti,"female_vocalists, soul, rnb",,297960,0.606,0.699,-3.103,0,0.0337,0.343,1.89e-06,0.0757,0.509,83.701
TRRHOMB128F425E2A8,One More Chance,Michael Jackson,"pop, soul, rnb",,229000,0.476,0.596,-4.234,1,0.0707,0.108,0.0,0.137,0.549,80.738
TREIOWW128F93119CF,You Can Make It If You Try,Sly & The Family Stone,"soul, psychedelic, funk, 70s",RnB,218866,0.781,0.682,-11.569,0,0.0906,0.449,0.000553,0.0568,0.802,101.423
TRXOCHW128F4244C2E,Die in Your Arms,Justin Bieber,"pop, soul, rnb, male_vocalists",Metal,237293,0.563,0.879,-5.105,1,0.101,0.028,7.18e-06,0.206,0.738,171.723
TRHDVFG128F42965DA,Samsonite Man,Alicia Keys,"soul, piano, rnb",RnB,252533,0.761,0.756,-7.375,1,0.102,0.22,0.0106,0.105,0.767,88.926
TRCQQMG128EF359C03,Africa,D'Angelo,"soul, rnb",,373640,0.751,0.33,-9.918,1,0.2,0.607,0.083,0.75,0.363,94.769
TRCVSEH12903CD74EE,Wedding Song,Tracy Chapman,"female_vocalists, folk, singer_songwriter, soul",,276000,0.699,0.452,-13.789,0,0.0289,0.273,2.75e-06,0.226,0.546,94.001
TRYPVJC128E07847C9,Slippery When Wet,Commodores,"soul, funk, 70s",RnB,198560,0.731,0.738,-13.227,1,0.109,0.0995,6.3e-05,0.0707,0.962,101.114
TRRVMQR12903CD0128,For You I Will,Monica,"female_vocalists, soul, soundtrack, rnb",,294866,0.652,0.473,-7.981,0,0.0313,0.243,0.0,0.134,0.368,123.208
TRDIZQU128F93353DF,Someday We'll Be Together,Diana Ross and the Supremes,"soul, 60s, oldies",,208360,0.68,0.571,-10.608,1,0.0297,0.0731,1.96e-06,0.0611,0.822,106.924
TRKTQSU128E0781CCC,Geno,Dexys Midnight Runners,"pop, 80s, soul, new_wave, post_punk, ska",Rock,206933,0.479,0.628,-7.918,1,0.0837,0.739,0.00797,0.962,0.844,124.115
TRHVBJO128F93111B6,Intuition Interlude,Jamie Foxx,"soul, rnb",RnB,106386,0.676,0.412,-11.343,1,0.0913,0.0424,8.91e-06,0.0609,0.565,168.05
TRQMXQH128F1478469,P-Funk (Wants To Get Funked Up),Parliament,"soul, funk, 70s",,459933,0.665,0.611,-8.408,0,0.243,0.803,9.62e-06,0.0803,0.799,87.791
TRCQLFU12903CC84C8,Telephone,Erykah Badu,"soul, rnb",Pop,437813,0.396,0.417,-11.654,0,0.0806,0.598,0.05,0.312,0.213,153.941
TRJYDNM128F14629F2,Unfunky UFO,Parliament,"soul, funk, 70s",RnB,264093,0.677,0.58,-12.999,1,0.0593,0.314,5.32e-05,0.0357,0.954,98.286
TRUUTHN128F92E168F,The Kids,Jamiroquai,"soul, funk",Rock,308360,0.43,0.968,-10.392,0,0.0718,0.322,0.813,0.183,0.686,129.162
TRQACZK128F930F439,Whatever Happens,Michael Jackson,"pop, soul, rnb",,295666,0.677,0.741,-2.829,0,0.0743,0.371,2.37e-06,0.103,0.565,97.011
TRJURKY128F426A85C,Manifest/Outro,Fugees,"soul, hip_hop, trip_hop, rnb",Rap,359640,0.761,0.438,-13.994,0,0.493,0.44,0.0,0.655,0.713,94.617
TRFPDPQ12903CA9803,I Can't Make You Love Me,George Michael,"pop, soul, male_vocalists, cover",,321293,0.56,0.232,-11.123,1,0.031,0.719,1.15e-06,0.0949,0.12,115.806
TRCRXYT128F1451F41,Lifetime,Maxwell,"soul, rnb, male_vocalists",,330240,0.689,0.412,-8.573,1,0.0939,0.319,1.61e-06,0.0665,0.559,127.957
TRXBZLX128F9358E12,This Magic Moment,The Drifters,"soul, 60s, oldies",,151093,0.313,0.391,-9.334,1,0.0308,0.708,3.32e-05,0.0784,0.65,137.375
TRRIRTE128F932028D,Ghetto Life,Rick James,"soul, funk",Rap,260880,0.758,0.721,-8.604,1,0.0836,0.367,0.0,0.118,0.893,116.665
TREMJCL128F1484AB4,Anyone Who Knows What Love Is (Will Understand),Irma Thomas,"female_vocalists, soul, soundtrack",RnB,176080,0.595,0.279,-12.794,1,0.0306,0.838,0.00605,0.0841,0.212,92.345
TREXRIW128EF3434B7,Teach U a Lesson,Robin Thicke,"soul, rnb",RnB,268746,0.891,0.144,-17.691,0,0.0741,0.846,0.0397,0.119,0.393,110.055
TRRHULH128E0793425,Head,Prince,"80s, soul, funk",Electronic,283533,0.848,0.511,-11.732,0,0.122,0.00667,0.449,0.224,0.684,118.477
TRSAKRH128F4247F79,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,"soul, 90s, rnb",RnB,356960,0.672,0.52,-9.965,0,0.0407,0.0985,1.28e-06,0.0365,0.551,137.213
TRFOXEO128F423B42D,Dance With My Father,Luther Vandross,"soul, rnb",,266306,0.745,0.398,-7.628,1,0.0346,0.516,2.51e-06,0.0723,0.225,80.961
TRZLNLW128F1476A03,Self,NoName,"soul, rap, hip_hop",,94932,0.808,0.541,-6.525,1,0.252,0.855,0.000977,0.142,0.811,92.132
TRADDJT128F4259B1C,Scam,Jamiroquai,"soul, funk",RnB,420666,0.49,0.792,-13.05,1,0.0452,0.0202,0.866,0.167,0.831,119.342
TRTRGUK12903D09AF1,I Feel for You,Prince,"pop, soul, funk, 70s",Rock,205200,0.877,0.515,-12.613,1,0.0432,0.133,0.0228,0.0753,0.904,120.532
TRECTWC128F14AA166,Proper Nice,Joss Stone,"soul, funk, rnb",RnB,204946,0.678,0.878,-5.577,0,0.129,0.352,0.0,0.31,0.761,94.759
TRDAVQL128F422B87E,Help Is Coming,Ayọ,"female_vocalists, soul, reggae",RnB,238053,0.823,0.598,-8.604,0,0.221,0.592,7.67e-05,0.0852,0.607,129.822
TRMBVUY12903CE0CF3,What Am I Gonna Do With You,Barry White,"soul, funk, 70s, rnb",,218986,0.644,0.87,-6.861,0,0.0372,0.00475,0.0141,0.0268,0.754,113.087
TRUEMRK128EF34DE5C,Ain't That Peculiar,Marvin Gaye,"soul, funk, 60s, rnb, oldies",,253866,0.502,0.775,-7.071,0,0.086,0.00604,0.00016,0.376,0.604,110.86
TRFNSFX128F425158C,Let Me Down Easy,Paolo Nutini,soul,,212386,0.725,0.514,-7.615,0,0.0371,0.198,0.0,0.192,0.79,105.249
TRMHXDL128F14AD363,Changing,Sigma,"electronic, dance, soul, soundtrack, drum_and_bass",,191048,0.476,0.867,-2.263,1,0.0446,0.0346,0.0,0.655,0.407,171.133
TRABVLV128EF354D20,Have You Seen Her,The Chi-Lites,"soul, 70s, oldies",,286840,0.624,0.61,-8.799,1,0.0388,0.722,7.93e-06,0.128,0.581,141.045
TRAYXYJ128F1492AC2,No One Will Do,Mary J. Blige,"soul, rnb",RnB,286026,0.481,0.804,-4.976,1,0.245,0.0277,0.00116,0.369,0.47,165.616
TRDBVRX12903CB2E20,There You Are,Zayn,"pop, soul, male_vocalists",,199600,0.452,0.685,-4.828,0,0.0385,0.0257,0.0,0.11,0.305,76.986
TRLNPNT128F424C362,When Something Is Wrong With My Baby,Sam & Dave,"soul, 60s",,194106,0.376,0.477,-5.661,1,0.0304,0.148,0.000425,0.0384,0.347,138.923
TRGCTLF128F428B70D,Broken Doll,Paloma Faith,"pop, female_vocalists, soul",,247520,0.366,0.69,-6.902,1,0.0715,0.119,9.97e-06,0.123,0.341,81.969
TRNGCNY128F92DFC78,Thank You (Dedication to Fans...),Christina Aguilera,"pop, female_vocalists, soul, rnb",Pop,298960,0.79,0.454,-8.383,0,0.365,0.429,0.00827,0.118,0.658,90.038
TRZHTJB12903CAF8F3,A Night To Remember,Shalamar,"80s, soul, funk, rnb",,211106,0.774,0.828,-8.773,1,0.0367,0.296,0.00022,0.106,0.901,109.055
TRRIKJJ128F426F559,Can't Let Go,Mariah Carey,"pop, female_vocalists, soul, 90s, rnb",RnB,266560,0.478,0.533,-11.048,1,0.0404,0.591,0.00704,0.139,0.181,162.369
TRDPDQB128F14AA1AC,Be Back Soon,Justin Nozuka,"soul, blues, acoustic, guitar",,255973,0.591,0.569,-6.311,1,0.112,0.405,0.0,0.172,0.564,102.064
TRZJVPQ128F935EF14,You to Me Are Everything,The Real Thing,"soul, funk, 70s, oldies",,200333,0.614,0.784,-12.829,1,0.073,0.305,0.0,0.174,0.829,102.739
TRFWJYL128F426617C,We Don't Need Another Hero,Tina Turner,"rock, pop, female_vocalists, 80s, soul, soundtrack",Metal,253800,0.705,0.636,-6.733,0,0.0382,0.168,0.00813,0.145,0.767,98.844
TRDKSVT128F145906A,Kiss and Say Goodbye,The Manhattans,"soul, 70s, oldies",,709653,0.342,0.515,-16.615,1,0.0825,0.283,4.68e-05,0.662,0.467,120.595
TRCWUZY128F92F7D5C,Can I Get A Witness,Marvin Gaye,"soul, funk, 60s, rnb",,167968,0.623,0.789,-3.114,1,0.0253,0.375,4.24e-06,0.149,0.654,84.75
TRDWFKJ12903D05155,Your Body's Callin',R. Kelly,"soul, rnb, male_vocalists",,351760,0.625,0.459,-12.536,1,0.0327,0.217,0.21,0.0878,0.468,83.998
TRVMBVA128F932CBE7,Can't Breathe,Leona Lewis,"female_vocalists, soul, rnb",,254466,0.629,0.625,-5.293,1,0.0353,0.21,0.0,0.0796,0.524,125.003
TRLTHTF128F147CC3D,Tremors,SOHN,"electronic, soul, german, rnb, mellow",,209827,0.603,0.498,-9.121,0,0.0355,0.844,0.0592,0.135,0.488,160.064
TRLKTYB128F92E65EF,Not That Kind,Anastacia,"pop, female_vocalists, soul, rnb",,200453,0.735,0.923,-3.395,1,0.0968,0.178,0.0,0.612,0.824,97.945
TRNDYZC12903CEBC9A,Bra,Cymande,"soul, funk, 70s",,306360,0.676,0.769,-10.142,1,0.0535,0.00545,0.0256,0.131,0.891,117.733
TRDGICM128F93043E0,I Don't Need It,Jamie Foxx,"soul, rnb, male_vocalists",RnB,238000,0.878,0.684,-7.109,0,0.0614,0.173,0.00278,0.149,0.614,116.99
TRBSASL128F931A831,Solid,Ashford & Simpson,"80s, soul, rnb",,201840,0.781,0.688,-6.284,1,0.0296,0.322,0.0,0.34,0.96,100.851
TRUDNCD128E078F6F3,I'm Still Waiting,Diana Ross,"female_vocalists, soul, 70s, oldies",RnB,224666,0.3,0.73,-7.527,0,0.0395,0.104,0.0,0.305,0.573,82.152
TRRQUZJ128F42741AF,Always and Forever,Heatwave,"soul, funk, 70s, rnb, oldies",,287519,0.42,0.371,-12.656,1,0.0307,0.241,0.00064,0.0661,0.343,153.951
TRSAKNF128E078E6C9,Don't Know How,Joss Stone,"female_vocalists, soul, rnb",RnB,241040,0.614,0.733,-5.509,0,0.167,0.189,0.0,0.0411,0.928,183.959
TRSEHIK128F4237075,If It's Magic,Stevie Wonder,"soul, funk, 70s, rnb",,192133,0.352,0.132,-18.049,1,0.0469,0.937,0.0,0.232,0.206,91.892
TRFFMAV128F42660E5,Penitentiary,Citizen Cope,"rock, indie, soul, rnb, chill",Rock,247426,0.841,0.62,-5.664,0,0.0288,0.518,0.00132,0.0755,0.498,117.133
TRZBMPD128F930D558,Long Distance,Brandy,"female_vocalists, soul, rnb",,226466,0.471,0.463,-6.97,1,0.0338,0.702,0.0,0.106,0.306,72.822
TRUOGTY128F92ECF82,Love Somebody,Robbie Williams,"rock, pop, british, soul, male_vocalists, britpop",,255373,0.388,0.425,-6.243,0,0.0276,0.087,0.0,0.103,0.135,76.916
TRAJZGA128F4258D3D,Being With You,Smokey Robinson,"80s, soul, rnb, oldies",,247826,0.625,0.487,-8.494,0,0.0267,0.685,1.27e-06,0.104,0.612,108.267
TRMNCGC128F93363B2,He Ain't Wit Me Now (Tho),Richgirl,"dance, soul, rnb",RnB,227173,0.725,0.902,-4.808,1,0.311,0.0829,0.0,0.327,0.503,107.88
TREHIHI128F427270C,When Can I See You,Babyface,"soul, 90s, rnb, male_vocalists",,229106,0.753,0.457,-11.839,1,0.0746,0.23,3.21e-05,0.116,0.608,169.21
TROSBHA128F92EE37F,A Song For Mama,Boyz II Men,"soul, rnb, male_vocalists",,304893,0.569,0.464,-7.787,1,0.0332,0.466,0.0,0.114,0.146,75.046
TRFHCMB128F14A43C5,Can You Stand The Rain,New Edition,"80s, soul, rnb",RnB,300200,0.596,0.533,-9.132,0,0.0312,0.581,0.00184,0.0669,0.723,143.018
TRRMXHE128E0790EC1,For Your Precious Love,Otis Redding,"soul, blues, 60s, oldies",,175626,0.598,0.107,-17.16,1,0.0413,0.834,5e-05,0.11,0.108,123.459
TRFRGDV128F427664F,Here She Comes,Slowdive,"chillout, 90s, mellow",Rock,137853,0.547,0.0728,-23.403,1,0.0388,0.573,0.776,0.105,0.232,75.33
TRFLJSO128E0788A9E,To Sheila,The Smashing Pumpkins,"rock, alternative, alternative_rock, chillout, 90s, acoustic, american, love, beautiful, grunge, mellow",Rock,280586,0.474,0.173,-16.887,1,0.0359,0.754,0.000135,0.0908,0.227,109.954
TRLCYCP128F930369E,#41,Dave Matthews Band,"rock, alternative, chillout, 90s, acoustic, love, mellow, chill",Rock,399800,0.577,0.726,-8.011,0,0.0299,0.00199,0.0386,0.158,0.764,107.416
TRDUDMC128F9360F5B,Most Wanted,Cults,"indie, chillout, indie_pop, mellow",,185266,0.654,0.654,-4.64,1,0.0265,0.0393,6.18e-05,0.844,0.673,114.979
TRGQZGS128F4289D58,Three Seed,Silversun Pickups,"rock, alternative, indie, indie_rock, chillout, mellow, chill",Rock,340533,0.556,0.67,-8.042,0,0.0354,0.0342,0.0214,0.376,0.386,146.459
TRGLRDV128F93299D8,Closer To The Sun,Slightly Stoopid,"chillout, acoustic, reggae, mellow, chill, ska",Electronic,151640,0.426,0.313,-15.477,1,0.0532,0.93,7.98e-06,0.936,0.376,111.376
TRGPMKH128F933ACF9,I Think I'm in Love,Spiritualized,"chillout, 90s, psychedelic, love, beautiful, psychedelic_rock, mellow",,488733,0.47,0.81,-6.784,1,0.0356,0.0453,0.371,0.852,0.159,114.985
TRAGQGF128F149B0E4,A Soldier's Tale,"The Good, the Bad & the Queen","rock, alternative, indie, chillout, acoustic, britpop",Rock,150025,0.392,0.597,-7.74,1,0.0275,0.138,0.086,0.11,0.241,75.395
TRGSVLQ12903CB6D2C,Dismantling Frank,Bonobo,"electronic, chillout, trip_hop, downtempo, mellow, lounge, chill",Electronic,309733,0.538,0.404,-11.985,0,0.0338,0.539,0.915,0.0767,0.121,176.049
TRDHWWE128F933E6F1,Pipe Dreams,Travis,"rock, alternative, indie, chillout, acoustic, indie_pop, britpop",Rock,245840,0.387,0.776,-5.397,1,0.0307,0.0188,0.0025,0.0866,0.324,78.982
TRCXIEM128F4226F41,Feed Me,Tricky,"electronic, chillout, trip_hop, downtempo",,243666,0.583,0.493,-14.874,0,0.0881,0.0021,1.04e-05,0.0683,0.667,171.873
TRWATZW128F92F0125,My Favourite Book,Stars,"indie, female_vocalists, chillout, indie_pop, love, beautiful, mellow",Rock,245280,0.621,0.507,-11.724,1,0.0669,0.541,0.00661,0.107,0.559,87.348
TRHSKLC128F4291BB6,Drifting Along,Jamiroquai,"chillout, funk, reggae",,244133,0.779,0.562,-8.32,1,0.0452,0.0561,0.7,0.0417,0.831,96.108
